Gender,Birth and Death Dates,Name means,Popularity index,Area of expertise,Celebration or Feast Day,Role,Good/Evil Rating,Pantheon,Related Gods,Type,Alternative names,Associated with,url,Area or people,Pronunciation,Name,In charge of 
Male,1515-1595,,642,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/SAINT-PHILIP-NERI/,,Coming soon,Philip Neri,
Male,,,1720,Clouds,Unknown at present,☁️,Unknown at present,Maori pantheon,"{'Tawhirimatea', 'Ao'}",God,['Ao-Pour'],,https://www.godchecker.com/maori-mythology/AO-POURI/,Maori people of Polynesia,Coming soon,Ao-Pouri,Clouds
Male,,,3582,,Unknown at present,Unknown at present,Unknown at present,Greek pantheon,"{'Geryon', 'Echidna', 'Heracles', 'Typhon'}",fabulous creature,"['Orphus', 'Orth']",,https://www.godchecker.com/greek-mythology/ORTHRUS/,,Coming soon,Orthrus,
Male,,,2141,Trees,Unknown at present,unspecified,"NEUTRAL, may not care",Japanese pantheon,{'Kami'},God,"['Kuku-No-Chi', 'Kukunochi-No-Kami']",,https://www.godchecker.com/japanese-mythology/KUKUNOCHI/,,Coming soon,Kukunochi,Trees
Male,,,2562,"Direction, Directions",Unknown at present,unspecified,Unknown at present,Micronesian pantheon,{'Palulop'},God,['unspecified'],,https://www.godchecker.com/micronesian-mythology/ALULUEI/,"Ifaluk (Caroline Islands, Micronesia)",Coming soon,Aluluei,Direction
Female,,,3047,"Merchants, Selling, Markets",Unknown at present,unspecified,"GOOD, quite approachable",Vodou pantheon,{'Loa'},Spirit,"['Ai-Zan', 'Aizan', 'Grande Ai-Zan']",,https://www.godchecker.com/vodou-mythology/AYIZAN/,Haiti,Coming soon,Ayizan,Merchants and Selling
Male,,,2618,,Unknown at present,Unknown at present,Unknown at present,Fijian pantheon,set(),God,['Naitono'],,https://www.godchecker.com/fijian-mythology/NAITONU/,Fiji in Melanesia,Coming soon,Naitonu,
Male,,,7128,Creation,Unknown at present,unspecified,"OKAY, not bad",African pantheon,"{'Yasigi', 'Ogo', 'Yurugu', 'Nommo'}",God,['Amen'],,https://www.godchecker.com/african-mythology/AMMA/,Dogon people of Mali,Coming soon,Amma,Creating
Male,,,2051,Thunder,Unknown at present,unspecified,Unknown at present,Maori pantheon,"{'Tawhirimatea', 'Ao'}",God,['unspecified'],,https://www.godchecker.com/maori-mythology/AO-PAKAREA/,Maori people of Polynesia,Coming soon,Ao-Pakarea,Thunder
Female,,,2351,Light,Unknown at present,unspecified,"OKAY, not bad",Hindu pantheon,"{'Parvati', 'Himavat', 'Shiva', 'Durga'}",Goddess,['unspecified'],,https://www.godchecker.com/hindu-mythology/UMA/,,Coming soon,Uma,Light
Male,,,1809,Thunder,Unknown at present,unspecified,Unknown at present,Baltic pantheon,"{'Patollo', 'Patrimpas'}",God,"['Perkonis', 'Perkunis', 'Perkunos', 'Perkūns']",,https://www.godchecker.com/baltic-mythology/PERKUNS/,Prussia,Coming soon,Perkuns,Thunder
Female,,,2645,Pleasure,Unknown at present,unspecified,"NEUTRAL, may not care",Thai pantheon,"{'Himmapan', 'Kinnara'}",fabulous creatures,['Kinnaree'],,https://www.godchecker.com/thai-mythology/KINNARI/,Thailand,Coming soon,Kinnari,Pleasure
Female,???-???,,605,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,{'Anthony the Abbot'},Saint,['Theodore-Of-Alexandria'],,https://www.godchecker.com/christian-mythology/SAINT-THEODORA-OF-ALEXANDRIA/,,Coming soon,Theodora of Alexandria,
Female,1774-1821,,718,,January 4th,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Elizabeth Ann Bayley Seton'],,https://www.godchecker.com/christian-mythology/SAINT-ELIZABETH-ANN-SETON/,,Coming soon,Elizabeth Ann Seton,
Male,,,3310,Underworld,Unknown at present,unspecified,"NEUTRAL, may not care",Chinese pantheon,"{'Diyu', 'Zhuanlun Wang'}",God,"['King Pingdeng', 'Lu Pingdeng', ""P'ing-Teng-Wang"", 'Pingdeng Wang']",,https://www.godchecker.com/chinese-mythology/PINGDENG-WANG/,,Peeng Dung Warng,Pingdeng Wang,the Underworld
Female,,,6795,Inspiration,Unknown at present,unspecified,"NOT OKAY, be careful",Welsh pantheon,"{'Afagddu', 'Creirwy', 'Gwion Bach', 'Taliesin', 'Tegid Foel'}",Goddess,"['Caridwen', 'Cerridwyn']",,https://www.godchecker.com/welsh-mythology/CERIDWEN/,Welsh,Coming soon,Ceridwen,Inspiration
Female,1877-1929,,723,,September 4th,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/BLESSED-DINA-BELANGER/,,Coming soon,Dina Bélanger,
Male,,,1061,,Unknown at present,Unknown at present,"NEUTRAL, may not care",Polynesian pantheon,set(),God,"[""Totoro-Po-Ta'a"", 'Totoropotaa']",,https://www.godchecker.com/polynesian-mythology/TO-TORO-POTAA/,Tahitian people of Tahiti in Polynesia,Coming soon,To-toro-potaa,
Female,,,1930,Cows,Unknown at present,🐄,Unknown at present,Roman pantheon,set(),Goddess,['unspecified'],,https://www.godchecker.com/roman-mythology/BUBONA/,,Coming soon,Bubona,Cows
Male,,,2972,Unknown,Unknown at present,unspecified,"NEUTRAL, may not care",African pantheon,{'Ndriananahary'},God,['unspecified'],,https://www.godchecker.com/african-mythology/ATAOKOLOINONA/,Malagasy people of Madagascar,Coming soon,Ataokoloinona,Unknown
Male,,,5718,Love,Unknown at present,❤️,"NEUTRAL, may not care",Buddhist pantheon,"{'Ragaraja', ""Myo'o""}",God,"['Aizen Myo-O', ""Aizen Myō'ō""]",,https://www.godchecker.com/buddhist-mythology/AIZEN-MYO-O/,,Coming soon,Aizen Myo'o,Love
Male,,,2231,,Unknown at present,Unknown at present,Unknown at present,Finnish pantheon,"{'Väinämöinen', 'Aino'}",legendary mortal,['unspecified'],,https://www.godchecker.com/finnish-mythology/JOUKAHAINEN/,,Coming soon,Joukahainen,
Male,1603-1663,,741,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/SAINT-JOSEPH-OF-CUPERTINO/,,Coming soon,Joseph of Cupertino,
Female,,,25729,Childbirth,Unknown at present,unspecified,"GOOD, quite approachable",Yoruba pantheon,"{'Obatala', 'Orishas'}",Goddess,"['Iamanjie', 'Yemanja', 'Yemayah', 'Yembo', 'Yemoja', 'Yemonja', 'Yemowo']",,https://www.godchecker.com/yoruba-mythology/YEMAYA/,Yoruba people of Nigeria and Benin,Coming soon,Yemaya,Birth
Female,,,5211,Moon,Unknown at present,🌝,Unknown at present,Hawaiian pantheon,set(),Goddess,['Mahina'],,https://www.godchecker.com/hawaiian-mythology/LONA/,Hawaii,Coming soon,Lona,the Moon
Female,,,2314,Unknown,Unknown at present,unspecified,"OKAY, not bad",Aztec pantheon,{'Coatlicue'},Goddess,['unspecified'],,https://www.godchecker.com/aztec-mythology/CHIMALMAN/,,Coming soon,Chimalman,Unknown
Male,???-847,,636,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,"['Methodios I Of Constantinople', 'Methodius I Of Constantinople']",,https://www.godchecker.com/christian-mythology/SAINT-METHODIUS/,,Coming soon,Methodius,
Male,,,1632,Creation,Unknown at present,unspecified,"NEUTRAL, may not care",South American pantheon,{'Aiomun Kondi'},God,['unspecified'],,https://www.godchecker.com/south-american-mythology/ALUBERI/,Arawak people of Guyana,Coming soon,Aluberi,Creating
Male,1205-1252,,670,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Peter Martyr'],,https://www.godchecker.com/christian-mythology/SAINT-PETER-OF-VERONA/,,Coming soon,Peter of Verona,
Female,,,2955,,Unknown at present,Unknown at present,Unknown at present,Norse pantheon,{'Valkyries'},Spirits,['unspecified'],,https://www.godchecker.com/norse-mythology/SWAN-MAIDENS/,,Coming soon,Swan Maidens,
Male,,,2262,Good Fortune,Unknown at present,unspecified,"NEUTRAL, may not care",Roman pantheon,set(),God,['Eventus Bonus'],,https://www.godchecker.com/roman-mythology/BONUS-EVENTUS/,,Coming soon,Bonus Eventus,Good Luck
Female,,,4322,Creation,Unknown at present,unspecified,"NEUTRAL, may not care",Inuit pantheon,set(),Goddess,['Aakuluujjusi'],,https://www.godchecker.com/inuit-mythology/A-AKULUUJJUSI/,Inuit,Coming soon,A'akuluujjusi,Creating
Female,,,5698,Underworld,Unknown at present,unspecified,Unknown at present,Mesopotamian pantheon,"{'Nergal', 'Ishtar'}",Goddess,"['Allatu', 'Ereshkegal', 'Erishkegal', 'Erishkigal']",,https://www.godchecker.com/mesopotamian-mythology/ERESHKIGAL/,Sumer,Coming soon,Ereshkigal,the Underworld
Male,1580-1615,,672,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/SAINT-JOHN-OGILVIE/,,Coming soon,John Ogilvie,
Female,,,4882,Good Fortune,Unknown at present,unspecified,"NEUTRAL, may not care",Buddhist pantheon,"{'Kichijoten', 'Lakshmi'}",Goddess,"['Gongdetian', ""Kung-Te-T'ien""]",,https://www.godchecker.com/buddhist-mythology/GONG-DE-TIAN/,,Gorng Duh Tee-yen,Gong De Tian,Good Luck
Female,,,785,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,{'Cadoc'},Saint,['Keyna'],,https://www.godchecker.com/christian-mythology/SAINT-KEYNE/,,Coming soon,Keyne,
Male,,,3760,Hunting,Unknown at present,unspecified,Unknown at present,Finnish pantheon,"{'Tapio', 'Mielikki'}",God,['unspecified'],,https://www.godchecker.com/finnish-mythology/NYYRIKKI/,,Coming soon,Nyyrikki,Hunting
Male,,,1715,"Discord, Strife, Disharmony",Unknown at present,unspecified,"NEUTRAL, may not care",Hittite pantheon,set(),God,['unspecified'],,https://www.godchecker.com/hittite-mythology/HAHHIMAS/,Hittite,Coming soon,Hahhimas,Strife
Female,480-453,,1030,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,{'Benedict'},Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/SAINT-SCHOLASTICA/,,Coming soon,Scholastica,
Male,,,3870,"Judgment, Judgement",Unknown at present,unspecified,"NEUTRAL, may not care",African pantheon,set(),God,['unspecified'],,https://www.godchecker.com/african-mythology/GBEKRE/,Baule people of the Ivory Coast,Coming soon,Gbekre,Judging
Male,,,2664,Unknown,Unknown at present,unspecified,"NEUTRAL, may not care",Germanic pantheon,{'Tiw'},God,"['Eormen', 'Ermen', 'Ermunaz']",,https://www.godchecker.com/germanic-mythology/IRMIN/,,Coming soon,Irmin,Unknown
Male,,,2914,Dreams,Unknown at present,unspecified,"NEUTRAL, may not care",Japanese pantheon,set(),Demons,['unspecified'],,https://www.godchecker.com/japanese-mythology/BAKU/,,Coming soon,Baku,Dreams
Female,,,1953,Combat,Unknown at present,unspecified,"NEUTRAL, may not care",Polynesian pantheon,"{'Oro', 'Ai-tupuai', 'Toi-mata'}",Goddess,['unspecified'],,https://www.godchecker.com/polynesian-mythology/MAHU-FATU-RAU/,Tahitian people of Tahiti in Polynesia,Coming soon,Mahu-fatu-rau,Warriors and Fighting
Female,,,1470,Order,Unknown at present,unspecified,"NEUTRAL, may not care",Buddhist pantheon,set(),Goddess,['Dorje-Pakmo'],,https://www.godchecker.com/buddhist-mythology/VAJRAVARAHI/,,Coming soon,Vajravarahi,Order
Male,,,3052,,Unknown at present,Unknown at present,Unknown at present,Greek pantheon,"{'Hermes', 'Hades', 'Nymphs', 'Andromeda', 'Medusa', 'Atlas', 'Danae', 'Eurystheus', 'Pegasus', 'Gorgons'}",legendary mortal,['unspecified'],,https://www.godchecker.com/greek-mythology/PERSEUS/,,Coming soon,Perseus,
Female,,,2544,Protection,Unknown at present,unspecified,"NEUTRAL, may not care",Norse pantheon,{'Vagnhofde'},Goddess,"['Hardgreip', 'Hardgrep', 'Harðgreip', 'Harthgrepa']",,https://www.godchecker.com/norse-mythology/HARTHGREPA/,,Coming soon,Harðgreipr,Protection
Female,,,1469,Moon,Unknown at present,🌝,Unknown at present,South American pantheon,set(),Goddess,['unspecified'],,https://www.godchecker.com/south-american-mythology/PERIBORIWA/,Yanomami (Yanomama) people of the Amazon rainforest,Coming soon,Periboriwa,the Moon
Female,1125-1160,,773,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Mechtildis Of Edelstetten'],,https://www.godchecker.com/christian-mythology/SAINT-MECHTILDIS/,,Coming soon,Mechtildis,
Male,956-1015,,706,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Vladimir The Great'],,https://www.godchecker.com/christian-mythology/SAINT-VLADIMIR/,,Coming soon,Vladimir,
Male and female,,,1650,"Many things, lots of stuff",Unknown at present,unspecified,Unknown at present,Roman pantheon,set(),Deities,['unspecified'],,https://www.godchecker.com/roman-mythology/AGNOSTOS-THEOS/,,Coming soon,Agnostos Theos,Many Things
Male,,,2551,"River, Rivers, Stream, Streams",Unknown at present,unspecified,Unknown at present,Greek pantheon,"{'Nereids', 'Arethusa'}",God,['Alpheos'],,https://www.godchecker.com/greek-mythology/ALPHEUS/,,Coming soon,Alpheus,Rivers
Male,,,3488,Old Age,Unknown at present,unspecified,"NEUTRAL, may not care",Japanese pantheon,"{'Fukurokuju', 'Shouxing', 'Shichi Fukujin'}",God,['unspecified'],,https://www.godchecker.com/japanese-mythology/JUROJIN/,,Coming soon,Jurojin,Old Age
Male,,,3890,"Fluff, Lint, Belly Button Fluff, Navel Fluff",Unknown at present,unspecified,"NEUTRAL, may not care",Roman pantheon,set(),God,['unspecified'],,https://www.godchecker.com/roman-mythology/BELLIFLUFICUS/,,Coming soon,Bellifluficus,Belly Button Fluff
Female,,,1390,"Women, Woman, Female, Femininity",Unknown at present,unspecified,Unknown at present,Roman pantheon,set(),Goddess,['unspecified'],,https://www.godchecker.com/roman-mythology/BONA-DEA/,,Coming soon,Bona Dea,Womanhood
Female,1666-1736,,885,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Jeanne Delanoue'],,https://www.godchecker.com/christian-mythology/SAINT-JOAN-OF-THE-CROSS/,,Coming soon,Joan of the Cross,
Male,???-761,,850,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,"{'Boniface of Mainz', 'Walburga'}",Saint,"['Winibald', 'Wunebald']",,https://www.godchecker.com/christian-mythology/SAINT-WINEBALD/,,Coming soon,Winebald,
Male,,,1432,Destruction,Unknown at present,unspecified,"NOT OKAY, be careful",Hindu pantheon,{'Nirrti'},God,['Nirhita'],,https://www.godchecker.com/hindu-mythology/NIRRTA/,,Coming soon,Nirrta,Destruction
Male,,,2343,Unknown,Unknown at present,unspecified,"NEUTRAL, may not care",African pantheon,"{'Nzame', 'Mbere', 'Mboya'}",God,['unspecified'],,https://www.godchecker.com/african-mythology/MEBERE/,Fang of Gabon and Cameroon,Coming soon,Mebere,Unknown
Female,1890-1902,,726,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/SAINT-MARIA-GORETTI/,,Coming soon,Maria Goretti,
Female,,,3070,Cows,Unknown at present,🐄,Unknown at present,Finnish pantheon,"{'Tapio', 'Mielikki'}",Goddess,['unspecified'],,https://www.godchecker.com/finnish-mythology/TELLERVO/,,Coming soon,Tellervo,Cows
Male,,,1468,"Revenge, Vengeance, Retribution",Unknown at present,unspecified,Unknown at present,Etruscan pantheon,set(),God,['unspecified'],,https://www.godchecker.com/etruscan-mythology/VEIVE/,,Coming soon,Veive,Revenge and Retribution
Male,,,1561,,Unknown at present,Unknown at present,"OKAY, not bad",Hindu pantheon,"{'Pandavas', 'Shiva'}",legendary mortal,"['Ashvathaman', 'Ashwathama']",,https://www.godchecker.com/hindu-mythology/ASHWATTHAMA/,,Coming soon,Ashwatthama,
Male,,,3922,Prophecy,Unknown at present,unspecified,"NEUTRAL, may not care",Norse pantheon,"{'Jafnhár', 'Hár', 'Thridi', 'Odin', 'Asgard'}",Gods,['unspecified'],,https://www.godchecker.com/norse-mythology/MYSTERIOUS-THREE/,,Coming soon,Mysterious Three,Prophecy and Fortune-telling
Female,,,3943,Time,Unknown at present,unspecified,Unknown at present,Navajo pantheon,{'Warrior Twins'},Goddess,"['Estasanatlehi', 'Estsanatlehi']",,https://www.godchecker.com/navajo-mythology/ESTANATLEHI/,Navajo (aka Diné) people,Coming soon,Estanatlehi,Time
Female,,,2165,"Sea, Seas, Ocean, Oceans",Unknown at present,unspecified,"NEUTRAL, may not care",Micronesian pantheon,{'Tpereakl'},Goddess,['unspecified'],,https://www.godchecker.com/micronesian-mythology/LATMIKAIK/,"Palaun people, Palua Islands of Micronesia",Coming soon,Latmikaik,the Ocean
Female,,,1478,Hunting,Unknown at present,unspecified,Unknown at present,Lithuanian pantheon,{'Medeina'},Goddess,['Medziojima'],,https://www.godchecker.com/lithuanian-mythology/MEDZIOJNA/,Lithuania,Coming soon,Medziojna,Hunting
Female,1806-1876,,733,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,"{'Mary', 'Jesus'}",Saint,['unspecified'],,https://www.godchecker.com/christian-mythology/SAINT-CATHERINE-LABOURE/,,Coming soon,Catherine Laboure,
Male,,,1977,,Unknown at present,Unknown at present,Unknown at present,Mesopotamian pantheon,set(),God,"['Sīn', 'Suen']",,https://www.godchecker.com/mesopotamian-mythology/SIN/,,Coming soon,Sin,
Female,???-???,,743,,Unknown at present,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Uncumber'],,https://www.godchecker.com/christian-mythology/SAINT-WILGEFORTIS/,,Coming soon,Wilgefortis,
Male,,,2611,Immortality,Unknown at present,unspecified,"NEUTRAL, may not care",Chinese pantheon,{'Eight Immortals'},God,"['Chang Kuo-Lao', 'Zhang Guo']",,https://www.godchecker.com/chinese-mythology/ZHANG-GUOLAO/,,Jharng Gwor Laow,Zhang Guolao,Immortality
Male,,,1749,Sun,Unknown at present,🌞,"NEUTRAL, may not care",Native American pantheon,set(),God,"['Hisagita-Imisi', 'Hisagitaimisi', 'Ibofanga']",,https://www.godchecker.com/native-american-mythology/HISAKITAIMISI/,Creek/Muskogee,Coming soon,Hisakitaimisi,the Sun
Male,,,2163,,Unknown at present,Unknown at present,Unknown at present,Fijian pantheon,set(),legendary place,['Bulu'],,https://www.godchecker.com/fijian-mythology/MBULU/,Fiji in Melanesia,Coming soon,Mbulu,
Male,1380-1444,,836,,May 20th,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Bernardino Of Siena'],,https://www.godchecker.com/christian-mythology/SAINT-BERNARDINE-OF-SIENA/,,Coming soon,Bernardine of Siena,
"Sorry, we don't know",,,3186,Protection,Unknown at present,unspecified,Unknown at present,Maya pantheon,{'Balam'},Deity,['Acante'],,https://www.godchecker.com/maya-mythology/ACANTUN/,,Coming soon,Acantun,Protection
Male,,,2575,Hunting,Unknown at present,unspecified,"GOOD, quite approachable",Aztec pantheon,set(),God,['unspecified'],,https://www.godchecker.com/aztec-mythology/OPOCHTLI/,,Coming soon,Opochtli,Hunting
Male,,,1576,Creation,Unknown at present,unspecified,"NEUTRAL, may not care",Micronesian pantheon,{'Maui'},God,['unspecified'],,https://www.godchecker.com/micronesian-mythology/MOTIKITIK/,Caroline Islands in Micronesia,Coming soon,Motikitik,Creating
Male,??? -316,,830,,February 3rd,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,['Blase'],,https://www.godchecker.com/christian-mythology/SAINT-BLAISE/,,Coming soon,Blaise,
Female,1533-1574,,996,,April 5th,Unknown at present,Unknown at present,Christian pantheon,set(),Saint,"['Catalina Thomás', 'Catherine Tomas']",,https://www.godchecker.com/christian-mythology/SAINT-CATHERINE-OF-PALMA/,,Coming soon,Catherine of Palma,
Male,,,2021,Earth,Unknown at present,unspecified,"NEUTRAL, may not care",Egyptian pantheon,{'Seb'},God,['unspecified'],,https://www.godchecker.com/egyptian-mythology/QEB/,,Coming soon,Qeb,the Earth
Female,,,4747,Lightning,Unknown at present,🌩️,Unknown at present,Chinese pantheon,{'Lei Gong'},Goddess,"[""T'ien-Mu""]",,https://www.godchecker.com/chinese-mythology/TIAN-MU/,,Tee-yen Moo,Tian Mu,Lightning
